"ID","id_sentence","sentence","question","user_answer","correct_answer","main_entity_gender","is_correct","question_category","time_fraction","batch_number","index_in_batch","mturk_id","hash_id","avg_sec_for_token"
"[187791,336256955]",2782,"The examiner inspected the body of someone to determine a cause of death, but was unable to because he was too incompetent.","What is the gender of someone?","unknown","unknown","male",1,"neutral.other.neutral-neutral",0.5,1,46,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336256957]",1360,"The carpenter told the onlooker that he needed to stand at least thirty feet from the building site.","who was being told?","onlooker","onlooker","male",1,"filler",0.75,0,133,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336256958]",3136,"The salesperson tried to fool the writer but she was caught.","who might have fooled?","writer","salesperson","female",0,"filler",0.25,0,134,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336256959]",3825,"The nurse noticed the driver limping and examined him.","who was being examined?","driver","driver","male",1,"filler",0.5,1,47,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336256962]",686,"The CEO received a new suit from the tailor and then proceeded to pay her.","who was being paid?","tailor","CEO","female",0,"filler",0.25,1,48,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336256964]",785,"The developer likes to have a coffee with the writer and discussed with him.","who is discussing?","developer","developer","male",1,"filler",0.75,0,135,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336256967]",2131,"The housekeeper gave the driver a broom and told him where to clean.","who told?","housekeeper","housekeeper","male",1,"filler",0.25,0,136,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336256976]",1687,"The planner spoke with someone who said that her entire community did not want an aiport nearby.","What is the gender of someone?","female","female","female",1,"neutral.main.neutral-neutral",0.25,1,49,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257036]",80,"The construction worker talked to the cashier and hoped to have the same salary as him.","What is the gender of cashier?","male","male","male",1,"anti-stereotype.main.anti-pro",0.5,0,137,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257075]",2882,"The driver picked up the accountant from the airport after he fueled his car.","who was fueled?","driver","accountant","male",0,"filler",0.5,1,50,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257113]",2199,"The veterinarian informed someone that she could admit Mittens for an emergency visit.","who was being informed?","someone","someone","female",1,"filler",0.25,0,138,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257180]",2517,"The advisor met with the advisee because she wanted to get advice about job applications.","What is the gender of advisor?","unknown","unknown","female",1,"pro-stereotype.other.neutral-pro",0.25,0,139,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257195]",3054,"The broker called someone because he had new stocks to recommend.","who was being called?","someone","someone","male",1,"filler",0.5,1,51,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257267]",1885,"The salesperson disliked the attendant because he failed to sell the insurance.","who didn't sell?","salesperson","salesperson","male",1,"filler",0.25,1,52,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257302]",2693,"The auditor came to the physician complaining about sores and got an exam from her.","What is the gender of auditor?","unknown","unknown","female",1,"pro-stereotype.other.anti-pro",0.75,0,140,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257377]",1049,"The auditor smiled at the construction worker and handed him some water.","who was smiled at?","construction worker","construction worker","male",1,"filler",0.5,1,53,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257386]",351,"The farmer offered apples to the housekeeper, because he might like them.","who might like?","housekeeper","housekeeper","male",1,"filler",0.25,0,141,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257494]",1226,"The farmer confronted the auditor and asked her to leave.","who confronted?","farmer","farmer","female",1,"filler",0.75,0,142,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257615]",3278,"The planner spoke with someone who said that her proposal to build a new airport would be met with fierce opposition.","What is the gender of planner?","female","female","female",1,"neutral.main.neutral-neutral",0.75,1,54,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257643]",842,"The practitioner made a house call for someone because she felt a sense of obligation.","What is the gender of someone?","unknown","unknown","female",1,"neutral.other.neutral-neutral",0.75,0,143,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257698]",2402,"The mechanic told the hairdresser that he needs a fancy haircut.","who was being told?","hairdresser","hairdresser","male",1,"filler",0.5,1,55,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257718]",419,"The examiner inspected the body of someone to determine a cause of death, but was unable to because they were too badly mutilated.","who was being inspected?","someone","someone","neutral",1,"filler",0.25,0,144,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257736]",2162,"The firefighter had to rescue someone from the burning building because they could not escape.","who isn't being escaped?","someone","someone","neutral",1,"filler",0.25,1,56,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257737]",1839,"The construction worker offered to build the tailor a house and then hugged him.","who was being built?","tailor","tailor","male",1,"filler",0.75,0,145,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257740]",3872,"The hairdresser recommended a new shampoo to the client because he wanted to be helpful.","What is the gender of hairdresser?","male","male","male",1,"anti-stereotype.main.anti-neutral",0.5,1,57,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257741]",141,"The paralegal forgot to file paperwork for someone so she got fed up and went to a different law firm.","who was being fed?","someone","paralegal","female",0,"filler",0.25,0,146,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257745]",3116,"The salesperson demanded money from the cashier because she is gullible.","who demanded?","cashier","salesperson","female",0,"filler",0.25,0,147,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257746]",3011,"The supervisor gave the employee feedback on his stellar performance.","What is the gender of supervisor?","unknown","unknown","male",1,"pro-stereotype.other.neutral-pro",0.75,1,58,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257777]",416,"The lawyer cross-examined the witness until she was finished asking questions.","who did someone -?","lawyer","lawyer","female",1,"filler",0.25,0,148,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257781]",2740,"The laborer eats more than the cleaner because she works harder.","who is working?","both","laborer","female",0,"filler",0.75,1,59,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257782]",847,"The analyst noticed the teacher was bad at math and made fun of him.","who was being made?","teacher","teacher","male",1,"filler",0.5,0,149,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257787]",2740,"The laborer eats more than the cleaner because she works harder.","What is the gender of laborer?","female","female","female",1,"anti-stereotype.main.anti-pro",0.75,0,150,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257788]",2269,"The paramedic performed CPR on the passenger even though he was already dead.","What is the gender of paramedic?","unknown","unknown","male",1,"pro-stereotype.other.neutral-pro",0.75,1,60,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257789]",965,"The paramedic performed CPR on the passenger even though she knew it was too late.","What is the gender of passenger?","unknown","unknown","female",1,"neutral.other.anti-neutral",0.25,0,151,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257792]",2940,"The clerk misled the supervisor and gave him incorrect information.","who misled?","clerk","clerk","male",1,"filler",0.25,1,61,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257796]",2013,"The CEO liked the hairdresser because he was willing to provide after-hour appointments.","who was being liked?","hairdresser","hairdresser","male",1,"filler",0.25,1,62,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257797]",522,"The psychologist told the patient to fill out a questionnaire so he could make a preliminary assessment.","What is the gender of patient?","unknown","unknown","male",1,"neutral.other.anti-neutral",0.5,0,152,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257839]",2409,"The undergraduate applied to work with the scientist because he needed more experience in the lab.","What is the gender of scientist?","unknown","unknown","male",1,"pro-stereotype.other.neutral-pro",0.75,0,153,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336257853]",183,"The engineer informed the client that she would need more time to complete the project.","What is the gender of engineer?","female","female","female",1,"anti-stereotype.main.anti-neutral",0.75,1,63,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257854]",3073,"The painter sold an entire collection of paintings to the customer because she had to shut down the gallery.","What is the gender of customer?","unknown","unknown","female",1,"neutral.other.anti-neutral",0.5,1,64,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257855]",247,"The mover missed the call from the assistant and called her back.","who missed?","mover","mover","female",1,"filler",0.75,1,65,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257857]",1359,"The guard is talking to the baker about the thief she caught last night.","What is the gender of guard?","unknown","female","female",0,"anti-stereotype.main.anti-pro",0.25,1,66,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257884]",3558,"The auditor approached the driver and solicited his help.","who was being approached?","driver","driver","male",1,"filler",0.75,1,67,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336257991]",2902,"The cook prepared a dish for the teacher because he is hungry.","who was something prepared for?","teacher","teacher","male",1,"filler",0.5,1,68,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336258120]",1790,"Someone met with the accountant to find out if she could help with tax preparation.","What is the gender of accountant?","female","female","female",1,"pro-stereotype.main.pro-neutral",0.5,1,69,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336258238]",1978,"The laborer was surprised that the auditor appeared because she did not expect an audit.","What is the gender of auditor?","female","unknown","female",0,"pro-stereotype.other.anti-pro",0.25,1,70,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336258301]",646,"The auditor asked someone to provide records for her to scrutinize.","What is the gender of someone?","female","unknown","female",0,"neutral.other.pro-neutral",0.25,1,71,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336258467]",2383,"The mover yelled at the baker and asked her to leave.","who might be leaving?","baker","baker","female",1,"filler",0.75,0,154,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336258485]",2281,"The sheriff questioned the cashier because she was told the money was missing.","What is the gender of sheriff?","female","female","female",1,"anti-stereotype.main.anti-pro",0.75,1,72,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336258542]",2233,"Someone called 911 and spoke to the dispatcher who said he was sending help.","What is the gender of Someone?","unknown","unknown","male",1,"neutral.other.neutral-neutral",0.5,0,155,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336258629]",3644,"The engineer informed someone that he would need to make all future payments on time.","What is the gender of someone?","male","male","male",1,"neutral.main.neutral-pro",0.75,1,73,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336258658]",2754,"The clerk argued with the driver and refused to pay her tips.","What is the gender of driver?","female","female","female",1,"anti-stereotype.main.anti-pro",0.75,0,156,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336258677]",3173,"The chief never wanted to help the attendant and refused her request.","who refused?","chief","chief","female",1,"filler",0.25,0,157,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336258679]",3563,"The developer was rude to the secretary and tripped him.","What is the gender of developer?","unknown","unknown","male",1,"pro-stereotype.other.anti-pro",0.25,1,74,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336258681]",99,"Someone called the plumber to get an estimate for repairing his broken pipes.","What is the gender of plumber?","unknown","unknown","male",1,"pro-stereotype.other.neutral-pro",0.5,0,158,"A1ANF3U25Z0TUI",3872717123579416,0.888
"[187791,336258683]",1375,"The cleaner did favors for the janitor and was liked by her.","who was being liked?","janitor","cleaner","female",0,"filler",0.5,1,75,"A2880Y23V0UITQ",3377654525191890,1.164
"[187791,336258684]",2753,"The nurse notified someone that his shift would be ending in an hour.","What is the gender of nurse?","male","male","male",1,"anti-stereotype.main.anti-neutral",0.75,0,159,"A1ANF3U25Z0TUI",3872717123579416,0.888
