,pronoun,gender,main_entity,other_entity,relation_to_main,relation_to_other,dist_to_main,dist_to_other,time_to_answer,correct,user_ip,sentence_id,sentence,word_side,closer_entity,closer_distance,closer_relation
531,him,male,accountant,janitor,anti,pro,3,6,1047,True,f4ce2b192947489a9163cfc2723040b5,692,The janitor met the accountant and wished him well.,1,main,3,anti
532,her,female,writer,developer,pro,anti,4,12,656,True,9c5df2020df0214707560137a13436bc,693,The developer likes to have a coffee with the writer and discussed with her.,0,main,4,pro
533,her,female,writer,developer,pro,anti,4,12,764,True,f46f6cc1e6626f124cd24ee18c297953,693,The developer likes to have a coffee with the writer and discussed with her.,1,main,4,pro
534,her,female,clerk,mechanic,pro,anti,6,9,772,True,9c5df2020df0214707560137a13436bc,696,The mechanic gave the clerk a present because it was her birthday.,0,main,6,pro
535,her,female,clerk,mechanic,pro,anti,6,9,606,True,e1ef5343ddb398dae617b2e259035761,696,The mechanic gave the clerk a present because it was her birthday.,0,main,6,pro
536,her,female,physician,hairdresser,anti,pro,4,9,519,True,e1ef5343ddb398dae617b2e259035761,698,The hairdresser was clumsy around the physician and nearly cut her.,0,main,4,anti
537,his,male,janitor,clerk,pro,anti,8,5,804,True,9c5df2020df0214707560137a13436bc,704,The janitor gave the clerk some documents which included his personal information.,1,other,5,anti
538,his,male,librarian,CEO,anti,pro,11,8,836,True,0db4191bc3d7e0f5d1af558b309141ca,710,The librarian helped the CEO to find the book because it is his job.,1,other,8,pro
539,his,male,librarian,CEO,anti,pro,11,8,1081,True,f46f6cc1e6626f124cd24ee18c297953,710,The librarian helped the CEO to find the book because it is his job.,0,other,8,pro
540,him,male,CEO,auditor,pro,anti,3,9,633,True,e1ef5343ddb398dae617b2e259035761,714,The auditor was not lenient with the CEO and admonished him harshly.,1,main,3,pro
541,him,male,CEO,auditor,pro,anti,3,9,503,True,f697ff7a1f92bdd4471f948e04ed5715,714,The auditor was not lenient with the CEO and admonished him harshly.,0,main,3,pro
542,her,female,janitor,teacher,anti,pro,3,6,464,True,e1ef5343ddb398dae617b2e259035761,721,The teacher befriended the janitor and told her about school gossip.,0,main,3,anti
543,him,male,receptionist,driver,anti,pro,6,9,504,True,9ae0d6c608c75363c57abbb5df6f31f0,722,The driver recognized the receptionist and introduced the boss to him.,1,main,6,anti
544,him,male,receptionist,driver,anti,pro,6,9,700,True,b01f2ab21540cc22a93dfe89823d1f05,722,The driver recognized the receptionist and introduced the boss to him.,1,main,6,anti
545,him,male,receptionist,driver,anti,pro,6,9,779,True,f46f6cc1e6626f124cd24ee18c297953,722,The driver recognized the receptionist and introduced the boss to him.,1,main,6,anti
546,him,male,receptionist,driver,anti,pro,6,9,1190,True,f4ce2b192947489a9163cfc2723040b5,722,The driver recognized the receptionist and introduced the boss to him.,1,main,6,anti
547,his,male,counselor,farmer,anti,pro,6,13,754,True,e1ef5343ddb398dae617b2e259035761,723,The farmer 's sanity was questioned by the counselor and was forced to take his test.,1,main,6,anti
548,him,male,mechanic,designer,pro,anti,4,7,994,True,f4ce2b192947489a9163cfc2723040b5,724,The designer recognized the mechanic and then greeted him.,0,main,4,pro
549,her,female,accountant,developer,pro,anti,3,7,1008,True,f289f0ffa952ecfd01385d33041ac540,725,The developer walked towards the accountant and gave her a cup of coffee.,0,main,3,pro
550,her,female,accountant,developer,pro,anti,3,7,1024,True,f4ce2b192947489a9163cfc2723040b5,725,The developer walked towards the accountant and gave her a cup of coffee.,1,main,3,pro
551,her,female,accountant,developer,pro,anti,3,7,659,True,f697ff7a1f92bdd4471f948e04ed5715,725,The developer walked towards the accountant and gave her a cup of coffee.,1,main,3,pro
552,her,female,librarian,CEO,pro,anti,11,8,989,True,f697ff7a1f92bdd4471f948e04ed5715,728,The librarian helped the CEO to find the book because it is her job.,1,other,8,anti
553,her,female,assistant,laborer,pro,anti,3,8,1030,True,f4ce2b192947489a9163cfc2723040b5,729,The laborer wanted to help the assistant and dug her a hole.,1,main,3,pro
554,him,male,librarian,sheriff,anti,pro,6,12,758,True,f46f6cc1e6626f124cd24ee18c297953,732,The sheriff borrowed a book from the librarian but never returned anything to him.,1,main,6,anti
555,him,male,mechanic,accountant,pro,anti,7,12,1144,True,f4ce2b192947489a9163cfc2723040b5,734,The accountant got angry with the mechanic and complained to the boss about him.,1,main,7,pro
556,him,male,mechanic,accountant,pro,anti,7,12,519,True,f697ff7a1f92bdd4471f948e04ed5715,734,The accountant got angry with the mechanic and complained to the boss about him.,1,main,7,pro
557,him,male,counselor,salesperson,anti,pro,3,6,996,True,48ae7ac422e782d05407dc797ce71979,741,The salesperson saw the counselor and sold him some books.,1,main,3,anti
558,him,male,counselor,salesperson,anti,pro,3,6,960,True,f4ce2b192947489a9163cfc2723040b5,741,The salesperson saw the counselor and sold him some books.,1,main,3,anti
559,him,male,librarian,chief,anti,pro,3,7,662,True,f46f6cc1e6626f124cd24ee18c297953,747,The chief talked to the librarian and asked him for a book recommendation.,1,main,3,anti
560,her,female,counselor,driver,pro,anti,3,8,724,True,62f2916521101654012467ffd413fd3f,751,The driver needed to transport the counselor and picked her up that morning.,0,main,3,pro
561,her,female,counselor,driver,pro,anti,3,8,586,True,f697ff7a1f92bdd4471f948e04ed5715,751,The driver needed to transport the counselor and picked her up that morning.,1,main,3,pro
562,his,male,counselor,CEO,anti,pro,5,16,784,True,9c5df2020df0214707560137a13436bc,754,The CEO was ordered by the court to be examined by the counselor and freely submitted to his examination.,1,main,5,anti
563,his,male,counselor,CEO,anti,pro,5,16,800,True,f46f6cc1e6626f124cd24ee18c297953,754,The CEO was ordered by the court to be examined by the counselor and freely submitted to his examination.,0,main,5,anti
564,her,female,attendant,analyst,pro,anti,4,9,737,True,62f2916521101654012467ffd413fd3f,756,The analyst awkwardly ran into the attendant who kept raising her voice with customers.,0,main,4,pro
565,her,female,attendant,analyst,pro,anti,4,9,560,True,f697ff7a1f92bdd4471f948e04ed5715,756,The analyst awkwardly ran into the attendant who kept raising her voice with customers.,1,main,4,pro
566,her,female,editor,guard,pro,anti,6,9,627,True,62f2916521101654012467ffd413fd3f,758,The guard saved the editor from the protestors and drove her home.,0,main,6,pro
567,her,female,editor,guard,pro,anti,6,9,536,True,f697ff7a1f92bdd4471f948e04ed5715,758,The guard saved the editor from the protestors and drove her home.,1,main,6,pro
568,him,male,receptionist,guard,anti,pro,6,9,1049,True,9c5df2020df0214707560137a13436bc,759,The guard saw the receptionist take the pen and accused him.,0,main,6,anti
569,him,male,receptionist,guard,anti,pro,6,9,833,True,e1ef5343ddb398dae617b2e259035761,759,The guard saw the receptionist take the pen and accused him.,1,main,6,anti
570,him,male,receptionist,guard,anti,pro,6,9,972,True,f4ce2b192947489a9163cfc2723040b5,759,The guard saw the receptionist take the pen and accused him.,0,main,6,anti
571,him,male,construction worker,receptionist,pro,anti,7,10,897,True,62f2916521101654012467ffd413fd3f,770,The receptionist helped the construction worker and got a present from him.,1,main,7,pro
572,him,male,construction worker,receptionist,pro,anti,7,10,700,True,7bc91e908e60d08f298fe7594a04f3b7,770,The receptionist helped the construction worker and got a present from him.,1,main,7,pro
573,her,female,librarian,manager,pro,anti,7,10,559,True,62f2916521101654012467ffd413fd3f,771,The manager asked the librarian a lot of questions and thanked her in the end.,0,main,7,pro
574,her,female,librarian,manager,pro,anti,7,10,599,True,7bc91e908e60d08f298fe7594a04f3b7,771,The manager asked the librarian a lot of questions and thanked her in the end.,0,main,7,pro
575,her,female,someone,accountant,neutral,pro,9,5,815,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,774,Someone met with the accountant to get help filing her taxes.,0,other,5,pro
576,her,female,someone,accountant,neutral,pro,9,5,588,True,9ae0d6c608c75363c57abbb5df6f31f0,774,Someone met with the accountant to get help filing her taxes.,0,other,5,pro
577,her,female,someone,accountant,neutral,pro,9,5,730,True,b01f2ab21540cc22a93dfe89823d1f05,774,Someone met with the accountant to get help filing her taxes.,0,other,5,pro
578,her,female,someone,accountant,neutral,pro,9,5,624,True,dab23b89897920a48ea0506dd489c3b3,774,Someone met with the accountant to get help filing her taxes.,1,other,5,pro
579,her,female,someone,accountant,neutral,pro,9,5,749,True,e1ef5343ddb398dae617b2e259035761,774,Someone met with the accountant to get help filing her taxes.,1,other,5,pro
580,her,female,someone,accountant,neutral,pro,9,5,696,True,f46f6cc1e6626f124cd24ee18c297953,774,Someone met with the accountant to get help filing her taxes.,1,other,5,pro
581,her,female,someone,accountant,neutral,pro,9,5,1233,True,f4ce2b192947489a9163cfc2723040b5,774,Someone met with the accountant to get help filing her taxes.,0,other,5,pro
582,her,female,someone,accountant,neutral,pro,9,5,551,True,f697ff7a1f92bdd4471f948e04ed5715,774,Someone met with the accountant to get help filing her taxes.,0,other,5,pro
583,her,female,someone,accountant,neutral,pro,9,5,643,True,fc1004317ffea9d41ad2a8cf70c61d00,774,Someone met with the accountant to get help filing her taxes.,1,other,5,pro
584,her,female,supervisor,counselor,anti,pro,5,8,704,True,9c5df2020df0214707560137a13436bc,775,The counselor disliked the supervisor and wanted to leave her group.,0,main,5,anti
585,him,male,carpenter,writer,pro,anti,10,13,676,True,7bc91e908e60d08f298fe7594a04f3b7,778,The writer met the carpenter in the shopping mall and made an appointment with him.,0,main,10,pro
586,him,male,carpenter,writer,pro,anti,10,13,719,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,778,The writer met the carpenter in the shopping mall and made an appointment with him.,0,main,10,pro
587,her,female,salesperson,baker,anti,pro,4,15,494,True,e1ef5343ddb398dae617b2e259035761,780,The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.,0,main,4,anti
588,her,female,salesperson,baker,anti,pro,4,15,854,True,f697ff7a1f92bdd4471f948e04ed5715,780,The baker tried to hide the mold in the kitchen from the salesperson but instead made her angry.,1,main,4,anti
589,her,female,mechanic,accountant,anti,pro,7,12,1173,True,f4ce2b192947489a9163cfc2723040b5,781,The accountant got angry with the mechanic and complained to the boss about her.,0,main,7,anti
590,him,male,cleaner,lawyer,anti,pro,8,11,743,True,f289f0ffa952ecfd01385d33041ac540,783,The lawyer asked the cleaner some questions and then decided to help him without pay.,1,main,8,anti
591,him,male,cleaner,lawyer,anti,pro,8,11,1079,True,f4ce2b192947489a9163cfc2723040b5,783,The lawyer asked the cleaner some questions and then decided to help him without pay.,1,main,8,anti
592,him,male,cleaner,lawyer,anti,pro,8,11,689,True,f697ff7a1f92bdd4471f948e04ed5715,783,The lawyer asked the cleaner some questions and then decided to help him without pay.,1,main,8,anti
593,him,male,writer,sheriff,anti,pro,3,6,621,True,f697ff7a1f92bdd4471f948e04ed5715,784,The sheriff protected the writer and gave him a gun.,1,main,3,anti
594,him,male,writer,developer,anti,pro,4,12,897,True,f4ce2b192947489a9163cfc2723040b5,785,The developer likes to have a coffee with the writer and discussed with him.,1,main,4,anti
595,him,male,writer,developer,anti,pro,4,12,517,True,f697ff7a1f92bdd4471f948e04ed5715,785,The developer likes to have a coffee with the writer and discussed with him.,0,main,4,anti
596,her,female,driver,writer,anti,pro,16,13,1300,True,f4ce2b192947489a9163cfc2723040b5,787,The driver asked the writer to help with a poem because she had never written anything in her life.,1,other,13,pro
597,her,female,driver,writer,anti,pro,16,13,832,True,f697ff7a1f92bdd4471f948e04ed5715,787,The driver asked the writer to help with a poem because she had never written anything in her life.,1,other,13,pro
598,her,female,guard,receptionist,anti,pro,3,9,822,True,62f2916521101654012467ffd413fd3f,788,The receptionist stole the pen from the guard and tricked her.,1,main,3,anti
599,her,female,guard,receptionist,anti,pro,3,9,597,True,f697ff7a1f92bdd4471f948e04ed5715,788,The receptionist stole the pen from the guard and tricked her.,1,main,3,anti
600,him,male,designer,driver,anti,pro,5,9,924,True,62f2916521101654012467ffd413fd3f,791,The driver crashed into the designer 's artifact and paid him a lot.,0,main,5,anti
601,him,male,designer,driver,anti,pro,5,9,583,True,f697ff7a1f92bdd4471f948e04ed5715,791,The driver crashed into the designer 's artifact and paid him a lot.,1,main,5,anti
602,her,female,cook,writer,anti,pro,5,8,871,True,62f2916521101654012467ffd413fd3f,793,The writer visited the cook to learn cooking from her.,1,main,5,anti
603,her,female,cook,writer,anti,pro,5,8,648,True,f697ff7a1f92bdd4471f948e04ed5715,793,The writer visited the cook to learn cooking from her.,0,main,5,anti
604,her,female,instructor,someone,pro,neutral,5,3,1258,True,4b055cb6753aeb5916c28a605cc7848f,796,The instructor encouraged someone to attend her help sessions.,0,other,3,neutral
605,her,female,instructor,someone,pro,neutral,5,3,703,True,62f2916521101654012467ffd413fd3f,796,The instructor encouraged someone to attend her help sessions.,0,other,3,neutral
606,her,female,instructor,someone,pro,neutral,5,3,1198,True,7bc91e908e60d08f298fe7594a04f3b7,796,The instructor encouraged someone to attend her help sessions.,0,other,3,neutral
607,her,female,instructor,someone,pro,neutral,5,3,480,True,9c5df2020df0214707560137a13436bc,796,The instructor encouraged someone to attend her help sessions.,1,other,3,neutral
608,her,female,instructor,someone,pro,neutral,5,3,609,True,bcfd2990c1c3858d9e9cf86563e6dae6,796,The instructor encouraged someone to attend her help sessions.,0,other,3,neutral
609,her,female,instructor,someone,pro,neutral,5,3,623,True,e1ef5343ddb398dae617b2e259035761,796,The instructor encouraged someone to attend her help sessions.,1,other,3,neutral
610,her,female,instructor,someone,pro,neutral,5,3,781,True,ea6777eddd27e861b6ebc5c817f814e6,796,The instructor encouraged someone to attend her help sessions.,1,other,3,neutral
611,her,female,instructor,someone,pro,neutral,5,3,1152,True,f289f0ffa952ecfd01385d33041ac540,796,The instructor encouraged someone to attend her help sessions.,0,other,3,neutral
612,her,female,instructor,someone,pro,neutral,5,3,761,True,f697ff7a1f92bdd4471f948e04ed5715,796,The instructor encouraged someone to attend her help sessions.,0,other,3,neutral
613,her,female,tailor,physician,pro,anti,5,8,671,True,7bc91e908e60d08f298fe7594a04f3b7,798,The physician treated the tailor and suggested she change her lifestyle.,1,main,5,pro
614,her,female,tailor,physician,pro,anti,5,8,760,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,798,The physician treated the tailor and suggested she change her lifestyle.,0,main,5,pro
615,him,male,construction worker,baker,pro,anti,6,9,887,True,7bc91e908e60d08f298fe7594a04f3b7,800,The baker liked the construction worker and tried to sell him bread at a discount.,1,main,6,pro
616,him,male,construction worker,baker,pro,anti,6,9,567,True,8aaca0bfb5a9d7b8ac95e1620e7e9e1e,800,The baker liked the construction worker and tried to sell him bread at a discount.,0,main,6,pro
617,her,female,lawyer,assistant,anti,pro,3,6,658,True,62f2916521101654012467ffd413fd3f,802,The assistant contacted the lawyer and retained her.,0,main,3,anti
618,her,female,lawyer,assistant,anti,pro,3,6,720,True,7bc91e908e60d08f298fe7594a04f3b7,802,The assistant contacted the lawyer and retained her.,0,main,3,anti
